PRIMARY_KEY,STATE,YEAR,ENROLL,TOTAL_REVENUE,FEDERAL_REVENUE,STATE_REVENUE,LOCAL_REVENUE,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,SUPPORT_SERVICES_EXPENDITURE,OTHER_EXPENDITURE,CAPITAL_OUTLAY_EXPENDITURE,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G,GRADES_PK_AM,GRADES_KG_AM,GRADES_4_AM,GRADES_8_AM,GRADES_12_AM,GRADES_1_8_AM,GRADES_9_12_AM,GRADES_ALL_AM,GRADES_PK_AS,GRADES_KG_AS,GRADES_4_AS,GRADES_8_AS,GRADES_12_AS,GRADES_1_8_AS,GRADES_9_12_AS,GRADES_ALL_AS,GRADES_PK_HI,GRADES_KG_HI,GRADES_4_HI,GRADES_8_HI,GRADES_12_HI,GRADES_1_8_HI,GRADES_9_12_HI,GRADES_ALL_HI,GRADES_PK_BL,GRADES_KG_BL,GRADES_4_BL,GRADES_8_BL,GRADES_12_BL,GRADES_1_8_BL,GRADES_9_12_BL,GRADES_ALL_BL,GRADES_PK_WH,GRADES_KG_WH,GRADES_4_WH,GRADES_8_WH,GRADES_12_WH,GRADES_1_8_WH,GRADES_9_12_WH,GRADES_ALL_WH,GRADES_PK_HP,GRADES_KG_HP,GRADES_4_HP,GRADES_8_HP,GRADES_12_HP,GRADES_1_8_HP,GRADES_9_12_HP,GRADES_ALL_HP,GRADES_PK_TR,GRADES_KG_TR,GRADES_4_TR,GRADES_8_TR,GRADES_12_TR,GRADES_1_8_TR,GRADES_9_12_TR,GRADES_ALL_TR,GRADES_PK_AMM,GRADES_KG_AMM,GRADES_4_AMM,GRADES_8_AMM,GRADES_12_AMM,GRADES_1_8_AMM,GRADES_9_12_AMM,GRADES_ALL_AMM,GRADES_PK_AMF,GRADES_KG_AMF,GRADES_4_AMF,GRADES_8_AMF,GRADES_12_AMF,GRADES_1_8_AMF,GRADES_9_12_AMF,GRADES_ALL_AMF,GRADES_PK_ASM,GRADES_KG_ASM,GRADES_4_ASM,GRADES_8_ASM,GRADES_12_ASM,GRADES_1_8_ASM,GRADES_9_12_ASM,GRADES_ALL_ASM,GRADES_PK_ASF,GRADES_KG_ASF,GRADES_4_ASF,GRADES_8_ASF,GRADES_12_ASF,GRADES_1_8_ASF,GRADES_9_12_ASF,GRADES_ALL_ASF,GRADES_PK_HIM,GRADES_KG_HIM,GRADES_4_HIM,GRADES_8_HIM,GRADES_12_HIM,GRADES_1_8_HIM,GRADES_9_12_HIM,GRADES_ALL_HIM,GRADES_PK_HIF,GRADES_KG_HIF,GRADES_4_HIF,GRADES_8_HIF,GRADES_12_HIF,GRADES_1_8_HIF,GRADES_9_12_HIF,GRADES_ALL_HIF,GRADES_PK_BLM,GRADES_KG_BLM,GRADES_4_BLM,GRADES_8_BLM,GRADES_12_BLM,GRADES_1_8_BLM,GRADES_9_12_BLM,GRADES_ALL_BLM,GRADES_PK_BLF,GRADES_KG_BLF,GRADES_4_BLF,GRADES_8_BLF,GRADES_12_BLF,GRADES_1_8_BLF,GRADES_9_12_BLF,GRADES_ALL_BLF,GRADES_PK_WHM,GRADES_KG_WHM,GRADES_4_WHM,GRADES_8_WHM,GRADES_12_WHM,GRADES_1_8_WHM,GRADES_9_12_WHM,GRADES_ALL_WHM,GRADES_PK_WHF,GRADES_KG_WHF,GRADES_4_WHF,GRADES_8_WHF,GRADES_12_WHF,GRADES_1_8_WHF,GRADES_9_12_WHF,GRADES_ALL_WHF,GRADES_PK_HPM,GRADES_KG_HPM,GRADES_4_HPM,GRADES_8_HPM,GRADES_12_HPM,GRADES_1_8_HPM,GRADES_9_12_HPM,GRADES_ALL_HPM,GRADES_PK_HPF,GRADES_KG_HPF,GRADES_4_HPF,GRADES_8_HPF,GRADES_12_HPF,GRADES_1_8_HPF,GRADES_9_12_HPF,GRADES_ALL_HPF,GRADES_PK_TRM,GRADES_KG_TRM,GRADES_4_TRM,GRADES_8_TRM,GRADES_12_TRM,GRADES_1_8_TRM,GRADES_9_12_TRM,GRADES_ALL_TRM,GRADES_PK_TRF,GRADES_KG_TRF,GRADES_4_TRF,GRADES_8_TRF,GRADES_12_TRF,GRADES_1_8_TRF,GRADES_9_12_TRF,GRADES_ALL_TRF,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE
1992_MICHIGAN,MICHIGAN,1992,,9963137.0,537917.0,2539380.0,6885840.0,10170688.0,4681327.0,3321276.0,,825552.0,10541.0,135457.0,118963.0,114282.0,90655.0,968910.0,419351.0,1398802.0,80.0,1078.0,1368.0,1338.0,896.0,10390.0,4582.0,15052.0,210.0,1867.0,1720.0,1372.0,1581.0,13362.0,5961.0,19533.0,519.0,3513.0,3024.0,2665.0,1978.0,24462.0,9504.0,34485.0,5911.0,22621.0,20470.0,19704.0,10893.0,168262.0,70420.0,244593.0,8236.0,105400.0,96100.0,92986.0,76386.0,777239.0,341709.0,1127184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.878352304218,267.353194329414,,
1992_MINNESOTA,MINNESOTA,1992,,4684684.0,194092.0,2380754.0,2109838.0,4981125.0,2534882.0,1343203.0,,463724.0,6394.0,61966.0,62606.0,59810.0,53813.0,500938.0,224426.0,731758.0,141.0,1054.0,1181.0,1028.0,646.0,9146.0,3338.0,12625.0,116.0,2099.0,2249.0,1549.0,1840.0,16791.0,7213.0,24120.0,103.0,1003.0,962.0,946.0,745.0,7964.0,3145.0,11212.0,383.0,2921.0,2586.0,2200.0,1428.0,20300.0,7165.0,27848.0,5651.0,54899.0,55628.0,54107.0,49154.0,446757.0,203575.0,655983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.493596281064,282.392204641658,218.301709171959,
1992_MISSISSIPPI,MISSISSIPPI,1992,,1684706.0,277706.0,901199.0,505801.0,1691990.0,956104.0,445364.0,,131795.0,818.0,36423.0,39839.0,38132.0,26328.0,321614.0,129554.0,451986.0,0.0,174.0,149.0,144.0,69.0,1241.0,414.0,1655.0,3.0,183.0,213.0,204.0,146.0,1547.0,685.0,2235.0,2.0,61.0,80.0,52.0,74.0,566.0,273.0,841.0,556.0,18385.0,20182.0,18716.0,12331.0,162018.0,63108.0,225682.0,257.0,17620.0,19215.0,19016.0,13708.0,156242.0,65074.0,221573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.828261189784,246.458035433033,201.529327838956,
1992_MISSOURI,MISSOURI,1992,,4043682.0,255194.0,1903124.0,1885364.0,4197600.0,2168135.0,1221397.0,,474552.0,18948.0,65108.0,67098.0,64546.0,50534.0,531337.0,235437.0,785722.0,,137.0,142.0,138.0,127.0,1053.0,476.0,,,499.0,590.0,551.0,645.0,4612.0,2430.0,,,489.0,540.0,518.0,430.0,4183.0,1893.0,,,10491.0,10366.0,9357.0,5998.0,82301.0,33332.0,,,53492.0,55460.0,53982.0,43334.0,439188.0,197306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.21559976008098,271.131544740125,216.898079209576,
1992_MONTANA,MONTANA,1992,,828983.0,69947.0,337455.0,421581.0,781009.0,412219.0,241644.0,,64263.0,554.0,11894.0,12839.0,12124.0,10019.0,102124.0,44449.0,147127.0,83.0,1299.0,1336.0,1100.0,603.0,10241.0,3284.0,13608.0,3.0,104.0,85.0,72.0,72.0,797.0,264.0,1064.0,8.0,182.0,183.0,176.0,124.0,1429.0,547.0,1984.0,9.0,71.0,52.0,70.0,44.0,538.0,173.0,720.0,451.0,10238.0,11183.0,10706.0,9176.0,89119.0,40181.0,129751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.301419050803,
1992_NEBRASKA,NEBRASKA,1992,,1542413.0,85423.0,492256.0,964734.0,1534046.0,909159.0,394690.0,,132183.0,3134.0,21873.0,22133.0,21379.0,18999.0,177432.0,79975.0,260541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.33264753313202,277.654523381042,220.034963055612,
1992_NEVADA,NEVADA,1992,,1097076.0,45018.0,724032.0,328026.0,1251651.0,572623.0,334685.0,,249189.0,1038.0,17839.0,18487.0,16250.0,12242.0,145687.0,57605.0,204330.0,29.0,383.0,405.0,309.0,192.0,2962.0,1013.0,4004.0,25.0,608.0,681.0,630.0,613.0,5267.0,2683.0,7975.0,112.0,2772.0,2550.0,2036.0,1326.0,19592.0,6814.0,26518.0,85.0,1676.0,1701.0,1487.0,1107.0,13186.0,5183.0,18454.0,787.0,12400.0,13150.0,11788.0,9004.0,104680.0,41912.0,147379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992_NEW_HAMPSHIRE,NEW_HAMPSHIRE,1992,,1063391.0,31020.0,86296.0,946075.0,1066647.0,581123.0,310285.0,,63554.0,1005.0,7994.0,15611.0,13537.0,10752.0,123475.0,47999.0,172479.0,4.0,15.0,38.0,43.0,17.0,283.0,93.0,380.0,4.0,80.0,155.0,133.0,144.0,1180.0,535.0,1719.0,12.0,91.0,155.0,128.0,101.0,1108.0,492.0,1612.0,16.0,66.0,126.0,114.0,88.0,950.0,401.0,1367.0,969.0,7742.0,15137.0,13119.0,10402.0,119954.0,46478.0,167401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.664563843433,278.216325585348,223.466139521211,
1992_NEW_JERSEY,NEW_JERSEY,1992,,10814689.0,416063.0,4504718.0,5893908.0,10452340.0,6042936.0,2911782.0,,474259.0,9123.0,87427.0,82909.0,77779.0,67353.0,671021.0,295337.0,975481.0,16.0,91.0,86.0,87.0,73.0,736.0,310.0,1062.0,344.0,3924.0,4329.0,4014.0,3722.0,34199.0,15811.0,50354.0,1699.0,11245.0,10369.0,9426.0,6669.0,83957.0,34615.0,120271.0,2453.0,16030.0,15134.0,13623.0,10131.0,123347.0,50018.0,175818.0,4611.0,56137.0,52991.0,50629.0,46758.0,428782.0,194583.0,627976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.14804704408905,271.90556119235697,219.39046831622898,
1992_NEW_MEXICO,NEW_MEXICO,1992,,1330091.0,161520.0,990653.0,177918.0,1339829.0,683253.0,432392.0,,139206.0,2072.0,23723.0,24447.0,21690.0,16027.0,191623.0,80105.0,273800.0,175.0,2169.0,2397.0,2164.0,1723.0,18527.0,9011.0,27713.0,6.0,163.0,205.0,189.0,204.0,1661.0,962.0,2629.0,629.0,11437.0,11267.0,9780.0,6634.0,88100.0,35181.0,123910.0,45.0,528.0,509.0,482.0,339.0,4204.0,1780.0,6029.0,734.0,9426.0,10069.0,9075.0,7127.0,79129.0,33171.0,113034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.299089872535,259.606717651222,204.535910683103,
1992_NEW_YORK,NEW_YORK,1992,,21630179.0,1172030.0,8697663.0,11760486.0,22815611.0,13288972.0,6132532.0,,1640971.0,31290.0,201674.0,197698.0,184815.0,142822.0,1585404.0,727840.0,2344534.0,183.0,660.0,667.0,648.0,433.0,5356.0,2372.0,7911.0,1085.0,9046.0,9159.0,8825.0,8394.0,71799.0,39877.0,112761.0,6519.0,33175.0,31485.0,27680.0,13336.0,250996.0,108641.0,366156.0,9324.0,35660.0,37640.0,34523.0,20356.0,302330.0,141907.0,453561.0,13601.0,123046.0,118806.0,113111.0,100171.0,955296.0,434845.0,1403742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.44553529257303,266.422300096356,211.74092082461,
1992_NORTH_CAROLINA,NORTH_CAROLINA,1992,,5236099.0,389145.0,3283378.0,1563576.0,5418687.0,2847638.0,1422278.0,,774194.0,6119.0,89809.0,85244.0,84291.0,63427.0,695047.0,303507.0,1004673.0,95.0,1416.0,1342.0,1381.0,845.0,10756.0,4846.0,15697.0,63.0,829.0,883.0,810.0,858.0,7177.0,3498.0,10738.0,69.0,1443.0,1063.0,728.0,463.0,8267.0,2258.0,10594.0,1859.0,27438.0,25268.0,25491.0,17901.0,207363.0,90602.0,299824.0,4033.0,58683.0,56688.0,55881.0,43360.0,451484.0,212303.0,667820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.884489891009,258.405374807984,214.358085541861,
1992_NORTH_DAKOTA,NORTH_DAKOTA,1992,,559481.0,51476.0,242693.0,265312.0,553732.0,315009.0,152340.0,,34904.0,640.0,8847.0,9570.0,9102.0,8014.0,75082.0,34165.0,109887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.66281534053903,283.213074712775,225.23908328463,
1992_OHIO,OHIO,1992,,9285961.0,472604.0,3631703.0,5181654.0,9483822.0,5172782.0,2961942.0,,742377.0,9900.0,138911.0,137839.0,137075.0,116085.0,1126405.0,511330.0,1647635.0,8.0,133.0,121.0,125.0,110.0,1055.0,612.0,1675.0,80.0,1230.0,1402.0,1293.0,1308.0,10847.0,5063.0,15990.0,59.0,1791.0,1871.0,1821.0,1474.0,14849.0,6895.0,21803.0,2796.0,20844.0,20531.0,20071.0,12666.0,169054.0,67333.0,239183.0,6957.0,114913.0,113914.0,113765.0,100527.0,930600.0,431427.0,1368984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.711934884257,268.124197827471,,
1992_OKLAHOMA,OKLAHOMA,1992,,2396705.0,211627.0,1470516.0,714562.0,2515272.0,1283577.0,779828.0,,194081.0,4859.0,45010.0,48793.0,44163.0,33346.0,387659.0,157824.0,550342.0,911.0,5835.0,6673.0,5770.0,4069.0,51073.0,19473.0,71457.0,41.0,488.0,533.0,472.0,534.0,4228.0,2166.0,6435.0,191.0,1649.0,1563.0,1240.0,856.0,12449.0,4226.0,16866.0,929.0,4932.0,4950.0,4364.0,2853.0,39927.0,14841.0,55697.0,2787.0,32106.0,35074.0,32317.0,25034.0,279982.0,117118.0,399887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.31980591536,268.131989632929,,
1992_OREGON,OREGON,1992,,2773959.0,163544.0,788309.0,1822106.0,2898210.0,1556770.0,967075.0,,230464.0,771.0,37519.0,41443.0,39610.0,31920.0,325128.0,144002.0,469901.0,18.0,572.0,761.0,719.0,541.0,5950.0,2561.0,8529.0,25.0,1024.0,1218.0,1095.0,1303.0,9274.0,4979.0,14278.0,40.0,2484.0,2456.0,1920.0,1346.0,17845.0,6629.0,24514.0,275.0,966.0,1001.0,915.0,597.0,7686.0,3017.0,10978.0,413.0,32473.0,36007.0,34961.0,28133.0,284373.0,126816.0,411602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992_PENNSYLVANIA,PENNSYLVANIA,1992,,11257252.0,658139.0,4227323.0,6371790.0,11539253.0,6075381.0,3329224.0,,964457.0,4416.0,129233.0,131248.0,126293.0,108244.0,1063552.0,486354.0,1554322.0,0.0,114.0,99.0,99.0,95.0,847.0,528.0,1375.0,56.0,1939.0,2302.0,1974.0,2200.0,17967.0,9002.0,27025.0,534.0,4239.0,3954.0,3487.0,1980.0,33049.0,12630.0,46213.0,785.0,16894.0,17486.0,14930.0,10204.0,142512.0,60502.0,203799.0,3041.0,106047.0,107407.0,105803.0,93765.0,869177.0,403692.0,1275910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.305731577843,271.378438779246,215.26834149316502,
1992_RHODE_ISLAND,RHODE_ISLAND,1992,,883073.0,43545.0,329810.0,509718.0,863404.0,556787.0,265279.0,,14685.0,498.0,10883.0,11129.0,10204.0,8244.0,90758.0,37931.0,129187.0,4.0,38.0,40.0,38.0,22.0,342.0,112.0,458.0,9.0,355.0,372.0,261.0,231.0,2931.0,1037.0,3977.0,38.0,1007.0,903.0,747.0,473.0,7366.0,2556.0,9960.0,26.0,710.0,696.0,603.0,498.0,5717.0,2349.0,8092.0,421.0,8773.0,9118.0,8555.0,7020.0,74402.0,31877.0,106700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.449248153985,265.907109115823,219.94009770347802,
1992_SOUTH_CAROLINA,SOUTH_CAROLINA,1992,,2842626.0,249903.0,1350148.0,1242575.0,2922293.0,1544232.0,768292.0,,261644.0,7045.0,44501.0,51081.0,49562.0,34615.0,415759.0,173159.0,595963.0,,80.0,80.0,68.0,48.0,664.0,252.0,,,290.0,305.0,314.0,305.0,2502.0,1343.0,,,293.0,254.0,229.0,134.0,2022.0,734.0,,,19040.0,21266.0,20118.0,13282.0,173587.0,69453.0,,,24798.0,29176.0,28833.0,20847.0,236982.0,101379.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.49671380608,260.77254399911,203.416190261787,
1992_SOUTH_DAKOTA,SOUTH_DAKOTA,1992,,551668.0,60671.0,147834.0,343163.0,593126.0,320561.0,169697.0,,65568.0,705.0,10266.0,10645.0,10498.0,8259.0,85823.0,36326.0,122854.0,95.0,1109.0,1059.0,796.0,344.0,8137.0,2163.0,10395.0,11.0,68.0,76.0,72.0,101.0,587.0,312.0,910.0,7.0,73.0,71.0,60.0,54.0,524.0,205.0,736.0,19.0,80.0,62.0,71.0,46.0,617.0,198.0,834.0,573.0,8936.0,9377.0,9499.0,7714.0,75958.0,33448.0,109979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992_TENNESSEE,TENNESSEE,1992,,3080490.0,308571.0,1305381.0,1466538.0,3132516.0,1830264.0,799825.0,,232437.0,9613.0,64463.0,65195.0,63358.0,49639.0,530221.0,233430.0,773264.0,,73.0,54.0,60.0,50.0,472.0,250.0,,,394.0,495.0,403.0,371.0,3769.0,1600.0,,,275.0,257.0,250.0,171.0,2173.0,798.0,,,15154.0,14149.0,14334.0,9994.0,121293.0,48590.0,,,49182.0,50312.0,48489.0,39103.0,403434.0,182132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.948227412449,258.828048116901,212.531394061172,
1992_TEXAS,TEXAS,1992,,16264180.0,1160185.0,6706959.0,8397036.0,16119084.0,7961379.0,4613884.0,,1833239.0,113197.0,262483.0,282693.0,261053.0,180206.0,2258666.0,907423.0,3279286.0,467.0,989.0,581.0,551.0,390.0,4843.0,2042.0,7352.0,3077.0,5159.0,5795.0,5519.0,5027.0,45757.0,22838.0,71672.0,59810.0,95311.0,98367.0,87731.0,53422.0,783678.0,298806.0,1142294.0,21493.0,38393.0,39757.0,37637.0,22809.0,322124.0,124382.0,467999.0,28340.0,122631.0,138199.0,129615.0,98558.0,1102270.0,459355.0,1589965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.918744453105,264.592828381905,212.394311044766,
1992_UTAH,UTAH,1992,,1555799.0,105349.0,872510.0,577940.0,1547980.0,841552.0,396073.0,,155425.0,2611.0,32652.0,35956.0,36813.0,28775.0,288781.0,130082.0,421474.0,37.0,,,,,,,,52.0,,,,,,,,112.0,,,,,,,,16.0,,,,,,,,2394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.042247672311,274.343177142075,217.33039276236698,
1992_VERMONT,VERMONT,1992,,812377.0,31757.0,204163.0,576457.0,800377.0,386699.0,205777.0,,25781.0,1780.0,7978.0,8329.0,7227.0,5573.0,64107.0,24099.0,89986.0,3.0,24.0,51.0,68.0,36.0,411.0,173.0,587.0,12.0,51.0,63.0,37.0,49.0,457.0,183.0,652.0,6.0,23.0,17.0,19.0,31.0,170.0,95.0,271.0,11.0,52.0,49.0,46.0,28.0,414.0,125.0,550.0,1748.0,7828.0,8149.0,7057.0,5429.0,62655.0,23523.0,87926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992_VIRGINIA,VIRGINIA,1992,,5631293.0,313971.0,2180133.0,3137189.0,5744469.0,2982862.0,1758078.0,,523409.0,1976.0,82456.0,79821.0,76775.0,60854.0,645925.0,273971.0,921872.0,1.0,167.0,95.0,113.0,96.0,952.0,440.0,1393.0,10.0,2272.0,2507.0,2523.0,2747.0,19910.0,10845.0,30765.0,21.0,2288.0,1987.0,1777.0,1402.0,15873.0,6917.0,22811.0,1624.0,21675.0,20241.0,19452.0,12855.0,166433.0,62443.0,230500.0,320.0,56054.0,54991.0,52910.0,43754.0,442757.0,193326.0,636403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.76296421573397,267.863726281842,213.45728592843201,
1992_WASHINGTON,WASHINGTON,1992,,4870832.0,263053.0,3467779.0,1140000.0,5360834.0,2587181.0,1518521.0,,855759.0,5075.0,68562.0,74098.0,67285.0,53986.0,578106.0,244732.0,827913.0,283.0,1731.0,1863.0,1650.0,1156.0,14881.0,5873.0,21037.0,164.0,3738.0,4324.0,3712.0,3872.0,33463.0,16272.0,49899.0,484.0,5308.0,4845.0,3886.0,2598.0,38278.0,13451.0,52213.0,239.0,3291.0,3327.0,2962.0,1746.0,25853.0,9657.0,35749.0,3905.0,54494.0,59739.0,55075.0,44614.0,465631.0,199479.0,669015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.695385844034,
1992_WEST_VIRGINIA,WEST_VIRGINIA,1992,,1585099.0,130117.0,1021803.0,433179.0,1587968.0,835186.0,465429.0,,156015.0,2308.0,22081.0,23556.0,24791.0,21844.0,191101.0,96241.0,289650.0,1.0,5.0,6.0,22.0,17.0,102.0,89.0,192.0,10.0,82.0,92.0,85.0,124.0,739.0,424.0,1173.0,7.0,54.0,39.0,38.0,49.0,349.0,170.0,526.0,114.0,942.0,977.0,927.0,781.0,7446.0,3630.0,11190.0,2176.0,20998.0,22442.0,23719.0,20873.0,182465.0,91928.0,276569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.268928423619,259.08644839191896,213.146934703516,
